"t_peak1","t_peak2","f_peak1","f_peak2","z_peak1","z_peak2","halfwid","DP1","ID","Unit","KO_ID","Treatment","Day","PPF","EODduration","ratio","ratio_z","interval","t_peak1_DP1"
0.615000000000002,1.703,10.2395476387613,1.41724388478056,22.190172138134,2.59783192815454,0.0801666464569605,0.393937576835816,"BB1321","04","BB1321_Unit04","Vehicle",2,4959.1064453125,0.521441722225641,0.138408837458371,0.117071283268242,1.088,0.221062423164186
0.563000000000002,1.761,15.1759211786291,1.38333201245349,27.2494306968398,2.15871532774979,0.0619029682565005,0.398022145711706,"BB1321","04","BB1321_Unit04","Vehicle",7,4959.1064453125,0.529612400716796,0.0911530836363007,0.0792205661749896,1.198,0.164977854288297
0.527000000000001,5.652,12.8600776975399,1.52444657417202,25.3459372519311,2.47527097457969,0.0643134506090601,0.391748881037809,"BB1321","04","BB1321_Unit04","Vehicle",15,4959.1064453125,0.517519312001363,0.118541008073663,0.0976594769400806,5.125,0.135251118962192
0.551000000000002,-3.694,9.10296746302655,1.00783281215416,22.0592647910869,2.0505366439777,0.0881985502001579,0.393937576835816,"BB1321","05","BB1321_Unit05","Vehicle",2,4959.1064453125,0.521441722225641,0.110714754968385,0.0929558017185698,-4.245,0.157062423164186
0.532000000000004,-5.3,10.2982081510828,1.2069759416862,23.9017365926586,2.20704769651721,0.0640793449426144,0.391748881037809,"BB1321","06","BB1321_Unit06","Vehicle",15,4959.1064453125,0.517519312001363,0.117202519504259,0.0923383825255236,-5.832,0.140251118962194
0.616,1.775,10.4759121044873,1.39203468563785,23.6395349132717,2.65949863828347,0.0696232725913919,0.385493424797851,"BB1323","01","BB1323_Unit01","Vehicle",4,5722.0458984375,0.472174606183806,0.132879569029753,0.11250215573363,1.159,0.230506575202149
0.596000000000004,-18.132,10.4867234816801,1.31918179338792,23.6112796690282,2.49982358085159,0.0700107699957498,0.398320171790925,"BB1323","01","BB1323_Unit01","Vehicle",9,5531.31103515625,0.485072022731325,0.12579542081876,0.105874125244075,-18.728,0.197679828209078
0.585999999999999,-19.573,14.697275683598,0.992226955126511,27.9633252135556,1.69165239888119,0.0634655217284863,0.412213826316329,"BB1323","01","BB1323_Unit01","Vehicle",17,5149.84130859375,0.514099167650977,0.0675109439658826,0.0604953948059487,-20.159,0.17378617368367
0.722000000000001,-5.138,2.01031127641294,1.62296149605806,6.15703504172709,4.75735341116551,0.0835237021952531,0.385493424797851,"BB1323","02","BB1323_Unit02","Vehicle",4,5722.0458984375,0.472174606183806,0.807318505895246,0.772669536379809,-5.86,0.336506575202151
0.639000000000003,-11.083,6.4250065284748,1.13829350934135,18.0987307446929,2.72238119911871,0.111471770469911,0.398320171790925,"BB1323","02","BB1323_Unit02","Vehicle",9,5531.31103515625,0.485072022731325,0.177166124936463,0.150418349083236,-11.722,0.240679828209077
0.609000000000002,-3.305,9.5187303694932,1.89951091544634,21.779102607898,3.6690914323106,0.0660099497438509,0.412213826316329,"BB1323","02","BB1323_Unit02","Vehicle",17,5149.84130859375,0.514099167650977,0.199555071076929,0.168468439603202,-3.914,0.196786173683673
0.609999999999999,14.21,7.75815405010202,2.11658130642807,17.9907580324272,4.10819285345319,0.0659492106078164,0.385493424797851,"BB1323","03","BB1323_Unit03","Vehicle",4,5722.0458984375,0.472174606183806,0.272820221506202,0.228350181023414,13.6,0.224506575202149
0.567999999999998,-5.954,13.4180876580732,1.21958831155927,26.5050707643097,2.07318072624098,0.0644139251657108,0.398320171790925,"BB1323","03","BB1323_Unit03","Vehicle",9,5531.31103515625,0.485072022731325,0.0908913656429633,0.0782182679184776,-6.522,0.169679828209072
0.602000000000004,2.483,12.2463725972687,1.23102248051507,26.3601334928008,2.25882339947665,0.062898411060157,0.412213826316329,"BB1323","03","BB1323_Unit03","Vehicle",17,5149.84130859375,0.514099167650977,0.100521396906511,0.0856908937920805,1.881,0.189786173683675
0.578000000000003,10.927,12.8354859934314,0.638307648642292,27.4112437781582,1.19704898334071,0.0667779468551202,0.412213826316329,"BB1323","04","BB1323_Unit04","Vehicle",17,5149.84130859375,0.514099167650977,0.0497299166520807,0.0436699988161259,10.349,0.165786173683674
0.603999999999999,2.236,14.768269034059,0.682609648345169,29.1765553250448,1.2561949688443,0.0609820025783699,0.412213826316329,"BB1323","05","BB1323_Unit05","Vehicle",17,5149.84130859375,0.514099167650977,0.0462213714261919,0.0430549444528153,1.63200000000001,0.191786173683671
0.585999999999999,NA,14.0400452783185,NA,28.1805342672716,NA,0.0668364130834912,0.424969573232102,"BB1320","01","BB1320_Unit01","Testosterone",1,4577.63671875,0.579919265267053,NA,NA,NA,0.161030426767897
0.898000000000003,12.463,14.1516855425458,0.85110737841533,28.3432087703293,1.5350627309967,0.062428120141453,0.734728157590653,"BB1320","01","BB1320_Unit01","Testosterone",6,1525.87890625,1.16837439842073,0.0601417672726369,0.0541598075022352,11.565,0.16327184240935
0.996000000000002,14.352,14.7554836903373,0.918021124984832,27.900754431275,1.48703243472016,0.0623453834130874,0.822057438922622,"BB1320","01","BB1320_Unit01","Testosterone",14,1335.14404296875,1.33569357634345,0.0622155900986156,0.0532972123883967,13.356,0.173942561077381
0.637999999999998,19.197,10.8749139418321,1.59509030769218,24.3733706016677,3.09766661174224,0.0656840824831706,0.424969573232102,"BB1320","02","BB1320_Unit02","Testosterone",1,4577.63671875,0.579919265267053,0.146676131528399,0.127092254180482,18.559,0.213030426767896
0.960000000000001,11.544,11.2860895799438,0.699184401203673,25.7848126304595,1.44426691527281,0.0755952351107543,0.734728157590653,"BB1320","02","BB1320_Unit02","Testosterone",6,1525.87890625,1.16837439842073,0.0619509880947757,0.0560123098806894,10.584,0.225271842409348
1.122,6.025,9.68458841023664,1.17376139579867,23.3950090455882,2.478482969823,0.0781881630938059,0.822057438922622,"BB1320","02","BB1320_Unit02","Testosterone",14,1335.14404296875,1.33569357634345,0.121198893136026,0.10594067157629,4.903,0.299942561077378
0.624000000000002,-2.888,13.8410141750005,0.782785565414379,27.9865031752421,1.44953393635426,0.0650737431849816,0.424969573232102,"BB1320","03","BB1320_Unit03","Testosterone",1,4577.63671875,0.579919265267053,0.0565555063752655,0.0517940354062014,-3.512,0.199030426767901
